NOM_PROV,NATCODE,MUNICIPIO_NOMBRE,A_PRIM_DET_OFICIAL,A_PRIM_DET_CITSCI,QUIEN FUE ANTES,METH,Year
Córdoba,34011414024,ES613_34011414024 Encinas Reales ,0,2023,-2024,CITS,año_2023
Navarra,34153131221,ES220_34153131221 Doneztebe/Santesteban ,0,2023,-2024,CITS,año_2023
Granada,34011818047,ES614_34011818047 Cenes de la Vega ,0,2023,-2024,CITS,año_2023
Bizkaia,34164848094,ES213_34164848094 Igorre ,0,2023,-2024,CITS,año_2023
Madrid,34132828065,ES300_34132828065 Getafe ,0,2023,-2024,CITS,año_2023
Sevilla,34014141065,ES618_34014141065 Morón de la Frontera ,0,2023,-2024,CITS,año_2023
Zaragoza,34025050181,ES243_34025050181 Muel,0,2023,-2024,CITS,año_2023
Madrid,34132828172,ES300_34132828172 Villalbilla,0,2023,-2024,CITS,año_2023
Huelva,34012121002,ES615_34012121002 Aljaraque,0,2023,-2024,CITS,año_2023
Sevilla,34014141005,ES618_34014141005 Alcalá del Río ,0,2023,-2024,CITS,año_2023
Navarra,34153131098,ES220_34153131098 Esteribar ,0,2023,-2024,CITS,año_2023
Albacete,34080202045,ES421_34080202045 Madrigueras,0,2023,-2024,CITS,año_2023
Cádiz,34011111030,ES612_34011111030 Rota ,0,2023,-2024,CITS,año_2023
Sevilla,34014141098,ES618_34014141098 Villanueva del Ariscal ,0,2023,-2024,CITS,año_2023
Pontevedra,34123636051,ES114_34123636051 Sanxenxo ,0,2023,-2024,CITS,año_2023
Segovia,34074040155,ES416_34074040155 Palazuelos de Eresma,0,2023,-2024,CITS,año_2023
Navarra,34153131153,ES220_34153131153 Lesaka ,0,2023,-2024,CITS,año_2023
Sevilla,34014141012,ES618_34014141012 Aznalcázar ,0,2023,-2024,CITS,año_2023
Navarra,34153131050,ES220_34153131050 Baztan,0,2023,-2024,CITS,año_2023
Sevilla,34014141020,ES618_34014141020 Las Cabezas de San Juan ,0,2023,-2024,CITS,año_2023
Cádiz,34011111016,ES612_34011111016 Chipiona ,0,2023,-2024,CITS,año_2023
Melilla,34195252001,ES640_34195252001 Melilla ,0,2023,-2024,CITS,año_2023
Cádiz,34011111035,ES612_34011111035 Tarifa ,0,2023,-2024,CITS,año_2023
Granada,34011818147,ES614_34011818147 Órgiva ,0,2023,-2024,CITS,año_2023
Navarra,34153131122,ES220_34153131122 Huarte/Uharte ,0,2023,-2024,CITS,año_2023
Málaga,34012929015,ES617_34012929015 Antequera ,0,2023,-2024,CITS,año_2023
Lleida,34092525097,ES513_34092525097 Fulleda ,0,2023,-2024,CITS,año_2023
Lleida,34092525182,ES513_34092525182 Puigverd de Lleida ,0,2023,-2024,CITS,año_2023
Alacant,34100303075,ES521_34100303075 el Castell de Guadalest ,0,2023,-2024,CITS,año_2023
Bizkaia,34164848097,ES213_34164848097 Zaratamo ,0,2023,-2024,CITS,año_2023
Araba,34160101055,ES211_34160101055 Valdegovía/Gaubea ,0,2023,-2024,CITS,año_2023
Málaga,34012929050,ES617_34012929050 Cútar ,0,2023,-2024,CITS,año_2023
Cádiz,34011111021,ES612_34011111021 Jimena de la Frontera ,0,2023,-2024,CITS,año_2023
Huesca,34022222187,ES241_34022222187 La Puebla de Castro ,0,2023,-2024,CITS,año_2023
Sevilla,34014141094,ES618_34014141094 Umbrete Sevilla Spain,0,2023,-2024,CITS,año_2023
Huesca,34022222076,ES241_34022222076 Canal de Berdún,0,2023,-2024,CITS,año_2023
Guadalajara,34081919124,ES424_34081919124 Fuentenovilla ,0,2023,-2024,CITS,año_2023
Granada,34011818905,ES614_34011818905 Las Gabias,0,2023,-2024,CITS,año_2023
Huesca,34022222019,ES241_34022222019 Alerre ,0,2023,-2024,CITS,año_2023
Sevilla,34014141049,ES618_34014141049 Guillena ,0,2023,-2024,CITS,año_2023
Teruel,34024444008,ES242_34024444008 Albalate del Arzobispo,0,2023,-2024,CITS,año_2023
Navarra,34153131232,ES220_34153131232 Tudela,0,2023,-2024,CITS,año_2023
Tarragona,34094343114,ES514_34094343114 Porrera,0,2023,-2024,CITS,año_2023
Granada,34011818111,ES614_34011818111 Jun,0,2023,-2024,CITS,año_2023
Alacant,34100303086,ES521_34100303086 Millena ,0,2023,-2024,CITS,año_2023
Sevilla,34014141067,ES618_34014141067 Olivares ,,2024,-2024,CITS,año_2024
Navarra,34153131907,ES220_34153131907 Zizur Mayor/Zizur Nagusia,,2024,-2024,CITS,año_2024
Gipuzkoa,34162020081,ES212_34162020081 Zumaia ,,2024,-2024,CITS,año_2024
Cantabria,34063939008,ES130_34063939008 El Astillero ,,2024,-2024,CITS,año_2024
Gipuzkoa,34162020009,ES212_34162020009 Andoain ,,2024,-2024,CITS,año_2024
Gipuzkoa,34162020053,ES212_34162020053 Lezo ,,2024,-2024,CITS,año_2024
Barcelona,34090808220,ES511_34090808220 Sant Julià de Vilatorta,,2024,-2024,CITS,año_2024
Gipuzkoa,34162020058,ES212_34162020058 Olaberria ,,2024,-2024,CITS,año_2024
Sevilla,34014141007,ES618_34014141007 La Algaba ,,2024,-2024,CITS,año_2024
Málaga,34012929097,ES617_34012929097 Villanueva del Trabuco ,,2024,-2024,CITS,año_2024
Sevilla,34014141102,ES618_34014141102 El Viso del Alcor ,,2024,-2024,CITS,año_2024
Gipuzkoa,34162020072,ES212_34162020072 Urnieta ,,2024,-2024,CITS,año_2024
Granada,34011818099,ES614_34011818099 Huétor de Santillán,,2024,-2024,CITS,año_2024
Bizkaia,34164848043,ES213_34164848043 Gorliz ,,2024,-2024,CITS,año_2024
Sevilla,34014141034,ES618_34014141034 Coria del Río ,,2024,-2024,CITS,año_2024
Teruel,34024444014,ES242_34024444014 Alcorisa Teruel Spain,,2024,-2024,CITS,año_2024
Barcelona,34090808188,ES511_34090808188 Sagàs ,,2024,-2024,CITS,año_2024
Madrid,34132828022,ES300_34132828022 Boadilla del Monte,,2024,-2024,CITS,año_2024
Huelva,34012121044,ES615_34012121044 Lepe ,,2024,-2024,CITS,año_2024
Asturias,34033333019,ES120_34033333019 Colunga ,,2024,-2024,CITS,año_2024
Cádiz,34011111041,ES612_34011111041 Villamartín ,,2024,-2024,CITS,año_2024
Zaragoza,34025050099,ES243_34025050099 Épila ,,2024,-2024,CITS,año_2024
Sevilla,34014141087,ES618_34014141087 Sanlúcar la Mayor ,,2024,-2024,CITS,año_2024
Zaragoza,34025050025,ES243_34025050025 La Almunia de Doña Godina ,,2024,-2024,CITS,año_2024
Asturias,34033333040,ES120_34033333040 Nava ,,2024,-2024,CITS,año_2024
Cuenca,34081616905,ES423_34081616905 Arcas ,,2024,-2024,CITS,año_2024
Barcelona,34090808083,ES511_34090808083 Folgueroles ,,2024,-2024,CITS,año_2024
Madrid,34132828015,ES300_34132828015 Arroyomolinos,,2024,-2024,CITS,año_2024
Granada,34011818116,ES614_34011818116 Lanjarón ,,2024,-2024,CITS,año_2024
Sevilla,34014141032,ES618_34014141032 Cazalla de la Sierra,,2024,-2024,CITS,año_2024
Jaén,34012323018,ES616_34012323018 Cambil ,,2024,-2024,CITS,año_2024
Málaga,34012929002,ES617_34012929002 Alcaucín ,,2024,-2024,CITS,año_2024
Málaga,34012929019,ES617_34012929019 Arenas ,,2024,-2024,CITS,año_2024
Cádiz,34011111009,ES612_34011111009 Benaocaz ,,2024,-2024,CITS,año_2024
